time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
1434.0,2.641,2.626,10.0,-2.626,-2.715,-2.715,0.0,0.0,0.0,0.0,0.0,0.0
1475.0,2.637,2.627,10.0,-2.627,-2.709,-2.709,0.0,0.0,0.0,0.0,0.0,0.0
1514.0,2.632,2.627,10.0,-2.627,-2.713,-2.713,0.0,0.0,0.0,0.0,0.0,0.0
1554.0,2.631,2.628,10.0,-2.628,-2.713,-2.713,0.0,0.0,0.0,0.0,0.0,0.0
1594.0,2.632,2.628,10.0,-2.628,-2.713,-2.713,0.0,0.0,0.0,0.0,0.0,0.0
1634.0,2.632,2.628,10.0,-2.628,-2.713,-2.713,0.0,0.0,0.0,0.0,0.0,0.0
1675.0,2.626,2.628,10.0,-2.628,-2.717,-2.717,0.0,0.0,0.0,0.0,0.0,0.0
1714.0,2.626,2.628,10.0,-2.628,-2.717,-2.717,0.0,0.0,0.0,0.0,0.0,0.0
1753.0,2.626,2.628,10.0,-2.628,-2.717,-2.717,0.0,0.0,0.0,0.0,0.0,0.0
1794.0,2.62,2.627,10.0,-2.627,-2.721,-2.721,0.0,0.0,0.0,0.0,0.0,0.0
1834.0,2.62,2.626,10.0,-2.626,-2.721,-2.721,0.0,0.0,0.0,0.0,0.0,0.0
1874.0,2.62,2.626,10.0,-2.626,-2.721,-2.721,0.0,0.0,0.0,0.0,0.0,0.0
1915.0,2.62,2.625,10.0,-2.625,-2.721,-2.721,0.0,0.0,0.0,0.0,0.0,0.0
1954.0,2.62,2.625,10.0,-2.625,-2.721,-2.721,0.0,0.0,0.0,0.0,0.0,0.0
